timestamp,user_id,avg_mouse_speed,avg_typing_speed,tab_switch_rate,mouse_click_rate,keyboard_error_rate,active_window_duration,model,score,is_improper,reason
2025-08-25T13:12:04.325419,priya,0.0,0.0,0.0,0.0,0.0,30.0,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:12:09.337226,priya,0.0,0.0,0.0,0.0,0.0,5.005060911178589,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:12:14.341513,priya,0.0,0.0,0.0,0.0,0.0,10.008952617645264,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:12:19.347457,priya,0.0,0.0,0.0,0.0,0.0,15.01468014717102,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:12:24.357909,priya,0.0,0.0,0.0,0.0,0.0,20.025202989578247,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:12:29.364867,priya,0.0,0.0,2.0,0.0,0.0,12.516065120697021,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:12:34.371357,priya,0.0,0.0,4.0,0.0,0.0,2.505336125691732,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:12:39.379493,priya,0.0,0.0,4.0,0.0,0.0,4.174485206604004,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:12:44.386676,priya,0.0,0.0,12.0,0.0,0.0,2.5045373099190846,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:12:49.393077,priya,0.0,0.0,18.0,0.0,0.0,2.253719925880432,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:12:54.399906,priya,0.0,0.0,20.0,0.0,0.0,2.5040523789145728,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:12:59.406254,priya,0.0,0.0,18.0,0.0,0.0,2.801861572265625,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:13:04.410921,priya,0.0,0.0,14.0,0.0,0.0,2.939505249261856,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:13:09.415651,priya,0.0,0.0,14.0,0.0,0.0,3.5649662017822266,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:13:14.421821,priya,0.0,0.0,6.0,0.0,0.0,7.130400121212006,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:13:19.428622,priya,0.0,0.0,0.0,0.0,0.0,26.51944136619568,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:13:24.433948,priya,0.0,0.0,0.0,0.0,0.0,30.0,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:13:29.439946,priya,0.0,0.0,0.0,0.0,0.0,30.0,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:13:34.445116,priya,0.0,0.0,0.0,0.0,0.0,30.0,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:13:39.452004,priya,0.0,0.0,0.0,0.0,0.0,30.0,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:13:44.459096,priya,0.0,0.0,0.0,0.0,0.0,30.0,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:13:49.465559,priya,0.0,0.0,0.0,0.0,0.0,30.0,XGBoost,0.1031285507170477,0,classifier_proba=0.103
2025-08-25T13:13:54.470548,priya,0.0,0.0,4.0,0.0,0.0,1.3265190919240315,XGBoost,0.2658796223863578,0,classifier_proba=0.266
2025-08-25T13:13:59.477726,priya,0.0,0.0,4.0,0.0,0.0,2.9956774711608887,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:04.484392,priya,0.0,0.0,4.0,0.0,0.0,4.664103587468465,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:09.490581,priya,0.0,0.0,4.0,0.0,0.0,6.333436727523804,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:14.496186,priya,0.0,0.0,8.0,0.0,0.0,4.801082897186279,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:19.502147,priya,0.0,0.0,12.0,0.0,0.0,4.14455372946603,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:24.506370,priya,0.0,0.0,8.0,0.0,0.0,2.7985393047332763,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:29.510971,priya,0.0,0.0,10.0,0.0,0.0,3.166156768798828,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:34.517101,priya,0.0,0.0,12.0,0.0,0.0,3.428980691092355,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:39.524084,priya,0.0,0.0,14.0,0.0,0.0,3.6262455880641937,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:44.528187,priya,0.0,0.0,14.0,0.0,0.0,3.501221865415573,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:49.534041,priya,0.0,0.0,12.0,0.0,0.0,3.787120887211391,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:54.540312,priya,0.0,0.0,16.0,0.0,0.0,3.056965616014269,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:14:59.548031,priya,0.0,0.0,16.0,0.0,0.0,2.8905612097846136,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:04.556590,priya,0.0,0.0,18.0,0.0,0.0,2.8520320415496827,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:09.563435,priya,0.0,0.0,20.0,0.0,0.0,2.45667856389826,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:14.570588,priya,0.0,0.0,16.0,0.0,0.0,2.89180154270596,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:19.576350,priya,0.0,0.0,14.0,0.0,0.0,3.5660438537597656,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:24.582525,priya,0.0,0.0,16.0,0.0,0.0,3.114688687854343,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:29.586020,priya,0.0,0.0,20.0,0.0,0.0,2.5028187144886362,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:34.593635,priya,0.0,0.0,16.0,0.0,0.0,3.169884443283081,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:39.599586,priya,0.0,0.0,14.0,0.0,0.0,2.4406531751155853,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:44.605914,priya,0.0,0.0,20.0,0.0,0.0,2.230113159526478,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:49.612085,priya,0.0,0.0,28.0,0.0,0.0,1.9691812515258789,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:54.615572,priya,0.0,0.0,24.0,0.0,0.0,2.233575857602633,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:15:59.620452,priya,0.0,0.0,26.0,0.0,0.0,2.0383798394884383,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:04.626058,priya,0.0,0.0,28.0,0.0,0.0,1.5021077632904052,XGBoost,0.2556811650118041,0,classifier_proba=0.256
2025-08-25T13:16:09.631527,priya,0.0,0.0,28.0,0.0,0.0,1.8359131654103598,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:14.638244,priya,0.0,0.0,28.0,0.0,0.0,1.9360666751861573,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:19.644752,priya,0.0,0.0,24.0,0.0,0.0,2.195661324721116,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:24.650464,priya,0.0,0.0,20.0,0.0,0.0,2.5493944558230313,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:29.654832,priya,0.0,0.0,20.0,0.0,0.0,2.6860029914162378,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:34.661295,priya,0.0,0.0,22.0,0.0,0.0,1.7948419451713562,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:39.668387,priya,0.0,0.0,26.0,0.0,0.0,1.8962321451732091,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:44.672907,priya,0.0,0.0,26.0,0.0,0.0,2.003508993557521,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:16:49.678330,priya,0.0,0.0,30.0,0.0,0.0,1.3777908980846405,XGBoost,0.2658796223863578,0,classifier_proba=0.266
2025-08-25T13:16:54.684693,priya,0.0,0.0,38.0,0.0,0.0,1.352502691745758,XGBoost,0.2658796223863578,0,classifier_proba=0.266
2025-08-25T13:16:59.692124,priya,0.0,0.0,38.0,0.0,0.0,1.4777717232704162,XGBoost,0.2556811650118041,0,classifier_proba=0.256
2025-08-25T13:17:04.697501,priya,0.0,0.0,34.0,0.0,0.0,1.5585411654578314,XGBoost,0.28756054336727677,0,classifier_proba=0.288
2025-08-25T13:17:09.703709,priya,0.0,0.0,36.0,0.0,0.0,1.5292980294478566,XGBoost,0.28756054336727677,0,classifier_proba=0.288
2025-08-25T13:17:14.708532,priya,0.0,0.0,36.0,0.0,0.0,1.502592726757652,XGBoost,0.2556811650118041,0,classifier_proba=0.256
2025-08-25T13:17:19.716205,priya,0.0,0.0,28.0,0.0,0.0,1.8368375301361084,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:24.723154,priya,0.0,0.0,20.0,0.0,0.0,2.6414413668892602,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:29.729693,priya,0.0,0.0,12.0,0.0,0.0,4.150753940854754,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:34.736216,priya,0.0,0.0,12.0,0.0,0.0,4.151221990585327,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:39.740611,priya,0.0,0.0,8.0,0.0,0.0,5.511680650711059,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:44.745113,priya,0.0,0.0,8.0,0.0,0.0,2.0094768047332763,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:49.749393,priya,0.0,0.0,12.0,0.0,0.0,2.1501285348619734,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:54.753499,priya,0.0,0.0,18.0,0.0,0.0,2.0055344343185424,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:17:59.759815,priya,0.0,0.0,26.0,0.0,0.0,1.7900638750621252,XGBoost,0.1846854669302889,0,classifier_proba=0.185
2025-08-25T13:18:04.764616,priya,0.0,0.0,40.0,0.0,0.0,1.19350342523484,XGBoost,0.2658796223863578,0,classifier_proba=0.266
2025-08-25T13:18:09.768709,priya,0.0,0.0,50.0,0.0,0.0,1.1371715252216046,XGBoost,0.2658796223863578,0,classifier_proba=0.266
2025-08-25T13:18:14.775725,priya,0.0,0.0,58.0,0.0,0.0,0.9856426000595093,XGBoost,0.2658796223863578,0,classifier_proba=0.266
2025-08-25T13:18:19.782206,priya,0.0,0.0,54.0,0.0,0.0,1.038148650101253,XGBoost,0.2658796223863578,0,classifier_proba=0.266
2025-08-25T13:18:24.789062,priya,0.0,0.0,48.0,0.0,0.0,1.1228006172180176,XGBoost,0.2658796223863578,0,classifier_proba=0.266
